filename,augment,label
/ayu-disk/sqCatDog/TrainData/combined/0_C_10052.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10053.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10054.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10055.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10056.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10057.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10058.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10059.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1005.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10060.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10061.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10062.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10063.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10064.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10065.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10066.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10067.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10068.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10069.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1006.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10070.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10071.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10072.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10073.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10074.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10075.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10076.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10077.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10078.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10079.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1007.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10080.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10081.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10082.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10083.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10084.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10085.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10086.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10087.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10088.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10089.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1008.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10090.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10091.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10092.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10093.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10094.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10095.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10096.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10097.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10098.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10099.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1009.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_100.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10100.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10101.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10102.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10103.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10104.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10105.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10106.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10107.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10108.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10109.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1010.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10110.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10111.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10112.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10113.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10114.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10115.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10116.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10117.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10118.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10119.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1011.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10120.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10121.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10122.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10123.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10124.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10125.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10126.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10127.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10128.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10129.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1012.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10130.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10131.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10132.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10133.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10134.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10135.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10136.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10137.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10138.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10139.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1013.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10140.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10141.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10142.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10143.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10144.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10145.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10146.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10147.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10148.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10149.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1014.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10150.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10151.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10152.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10153.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10154.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10155.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10156.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10157.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10158.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10159.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1015.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10160.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10161.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10162.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10163.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10164.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10165.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10166.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10167.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10168.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10169.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1016.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10170.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10171.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10172.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10173.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10174.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10175.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10176.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10177.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10178.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10179.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1017.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10180.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10181.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10182.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10183.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10184.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10185.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10186.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10187.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10188.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10189.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1018.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10190.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10191.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10192.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10193.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10194.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10195.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10196.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10197.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10198.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10199.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1019.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_101.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10200.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10201.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10202.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10203.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10204.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10205.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10206.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10207.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10208.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10209.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1020.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10210.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10211.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10212.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10213.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10214.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10215.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10216.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10217.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10218.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10219.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1021.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10220.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10221.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10222.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10223.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10224.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10225.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10226.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10227.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10228.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10229.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1022.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10230.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10231.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10232.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10233.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10234.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10235.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10236.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10237.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10238.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10239.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1023.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10240.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10241.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10242.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10243.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10244.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10245.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10246.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10247.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10248.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10249.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1024.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10250.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10251.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10252.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10253.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10254.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10255.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10256.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10257.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10258.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10259.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1025.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10260.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10261.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10262.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10263.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10264.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10265.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10266.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10267.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10268.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10269.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1026.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10270.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10271.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10272.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10273.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10274.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10275.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10276.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10277.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10278.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10279.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1027.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10280.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10281.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10282.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10283.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10284.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10285.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10286.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10287.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10288.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10289.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1028.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10290.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10291.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10292.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10293.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10294.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10295.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10296.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10297.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10298.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10299.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1029.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_102.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10300.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10301.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10302.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10303.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10304.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10305.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10306.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10307.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10308.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10309.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1030.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10310.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10311.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10312.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10313.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10314.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10315.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10316.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10317.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10318.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10319.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1031.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10320.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10321.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10322.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10323.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10324.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10325.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10326.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10327.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10328.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10329.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_1032.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10330.jpg,1,0
/ayu-disk/sqCatDog/TrainData/combined/0_C_10331.jpg,1,0
